unique_id.x,title,authors,year,journal,species,tolerance_metric,heat_tolerance,clade,family,latitude_growth,longitude_growth,latitude_providence,longitude_providence,latitude_studylocation,longitude_studylocation,latitude,longitude
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Escallonia rubra,Tcrit,46.7,angiosperm,Escalloniaceae,-35.277,149.117,,,,,-35.277,149.117
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Escallonia rubra,Tcrit,44.1,angiosperm,Escalloniaceae,-35.277,149.117,,,,,-35.277,149.117
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Escallonia rubra,Tcrit,44,angiosperm,Escalloniaceae,-35.277,149.117,,,,,-35.277,149.117
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Escallonia rubra,Tcrit,42.7,angiosperm,Escalloniaceae,-35.277,149.117,,,,,-35.277,149.117
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Escallonia rubra,Tcrit,45.3,angiosperm,Escalloniaceae,-35.277,149.117,,,,,-35.277,149.117
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Escallonia rubra,Tcrit,45.1,angiosperm,Escalloniaceae,-35.277,149.117,,,,,-35.277,149.117
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Escallonia rubra,Tcrit,45.4,angiosperm,Escalloniaceae,-35.277,149.117,,,,,-35.277,149.117
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Melaleuca citrina,Tcrit,35.3,angiosperm,Myrtaceae,-35.279,149.118,,,,,-35.279,149.118
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Melaleuca citrina,Tcrit,38.6,angiosperm,Myrtaceae,-35.279,149.118,,,,,-35.279,149.118
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Melaleuca citrina,Tcrit,41.1,angiosperm,Myrtaceae,-35.279,149.118,,,,,-35.279,149.118
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Melaleuca citrina,Tcrit,42.7,angiosperm,Myrtaceae,-35.279,149.118,,,,,-35.279,149.118
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Melaleuca citrina,Tcrit,42.5,angiosperm,Myrtaceae,-35.279,149.118,,,,,-35.279,149.118
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Melaleuca citrina,Tcrit,46.4,angiosperm,Myrtaceae,-35.279,149.118,,,,,-35.279,149.118
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Melaleuca citrina,Tcrit,48.3,angiosperm,Myrtaceae,-35.279,149.118,,,,,-35.279,149.118
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Wahlenbergia ceracea,Tcrit,45.8,angiosperm,Campanulaceae,,,36.432,148.338,,,36.432,148.338
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Wahlenbergia ceracea,Tcrit,42.8,angiosperm,Campanulaceae,,,36.432,148.338,,,36.432,148.338
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Wahlenbergia ceracea,Tcrit,41.6,angiosperm,Campanulaceae,,,36.432,148.338,,,36.432,148.338
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Wahlenbergia ceracea,Tcrit,43,angiosperm,Campanulaceae,,,36.432,148.338,,,36.432,148.338
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Wahlenbergia ceracea,Tcrit,43.5,angiosperm,Campanulaceae,,,36.432,148.338,,,36.432,148.338
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Wahlenbergia ceracea,Tcrit,46.2,angiosperm,Campanulaceae,,,36.432,148.338,,,36.432,148.338
93,A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence,"Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,FUNCTIONAL PLANT BIOLOGY,Wahlenbergia ceracea,Tcrit,47.3,angiosperm,Campanulaceae,,,36.432,148.338,,,36.432,148.338
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia aneura,Tcrit,49.097,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia aneura,Tcrit,49.587,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia aneura,Tcrit,50.444,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia aneura,Tcrit,48.612,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia binervata,Tcrit,45.802,angiosperm,Fabaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia binervata,Tcrit,45.028,angiosperm,Fabaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia binervata,Tcrit,48.848,angiosperm,Fabaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia binervata,Tcrit,42.014,angiosperm,Fabaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia longifolia,Tcrit,44.212,angiosperm,Fabaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia longifolia,Tcrit,47.807,angiosperm,Fabaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia longifolia,Tcrit,45.298,angiosperm,Fabaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia longifolia,Tcrit,40.57,angiosperm,Fabaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia salicina,Tcrit,46.562,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia salicina,Tcrit,49.526,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia salicina,Tcrit,49.79,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia salicina,Tcrit,46.894,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia victoriae,Tcrit,48.432,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia victoriae,Tcrit,48.835,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia victoriae,Tcrit,49.904,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia victoriae,Tcrit,48.13,angiosperm,Fabaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Backhousia myrtifolia,Tcrit,39.8,angiosperm,Myrtaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Backhousia myrtifolia,Tcrit,38.077,angiosperm,Myrtaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Backhousia myrtifolia,Tcrit,44.747,angiosperm,Myrtaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Backhousia myrtifolia,Tcrit,38.159,angiosperm,Myrtaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Banksia integrifolia,Tcrit,43.504,angiosperm,Proteaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Banksia integrifolia,Tcrit,43.157,angiosperm,Proteaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Banksia integrifolia,Tcrit,46.297,angiosperm,Proteaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Banksia integrifolia,Tcrit,42.744,angiosperm,Proteaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Capparis mitchelli,Tcrit,47.134,angiosperm,Capparaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Capparis mitchelli,Tcrit,49.58,angiosperm,Capparaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Capparis mitchelli,Tcrit,49.075,angiosperm,Capparaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Capparis mitchelli,Tcrit,47.349,angiosperm,Capparaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Carex appressa,Tcrit,49.837,angiosperm,Cyperaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Carex appressa,Tcrit,51.629,angiosperm,Cyperaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Carex appressa,Tcrit,51.457,angiosperm,Cyperaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Carex appressa,Tcrit,49.76,angiosperm,Cyperaceae,,,-34.4243941,150.89385,,,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Casuarina pauper,Tcrit,47.416,angiosperm,Casuarinaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Casuarina pauper,Tcrit,48.15,angiosperm,Casuarinaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Casuarina pauper,Tcrit,49.771,angiosperm,Casuarinaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Casuarina pauper,Tcrit,46.553,angiosperm,Casuarinaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Dodonaea viscosa,Tcrit,43.925,angiosperm,Sapindaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Dodonaea viscosa,Tcrit,45.823,angiosperm,Sapindaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Dodonaea viscosa,Tcrit,44.447,angiosperm,Sapindaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Dodonaea viscosa,Tcrit,39.897,angiosperm,Sapindaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus largiflorens,Tcrit,46.59,angiosperm,Myrtaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus largiflorens,Tcrit,46.14,angiosperm,Myrtaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus largiflorens,Tcrit,49.405,angiosperm,Myrtaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus largiflorens,Tcrit,43.699,angiosperm,Myrtaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus pauciflora,Tcrit,42.649,angiosperm,Myrtaceae,,,-35.9985,148.3346,,,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus pauciflora,Tcrit,44.437,angiosperm,Myrtaceae,,,-35.9985,148.3346,,,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus pauciflora,Tcrit,48.502,angiosperm,Myrtaceae,,,-35.9985,148.3346,,,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Eucalyptus pauciflora,Tcrit,42.673,angiosperm,Myrtaceae,,,-35.9985,148.3346,,,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Ewartia nubigena,Tcrit,47.959,angiosperm,Asteraceae,,,-35.9985,148.3346,,,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Ewartia nubigena,Tcrit,48.383,angiosperm,Asteraceae,,,-35.9985,148.3346,,,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Ewartia nubigena,Tcrit,48.314,angiosperm,Asteraceae,,,-35.9985,148.3346,,,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Ewartia nubigena,Tcrit,48.314,angiosperm,Asteraceae,,,-35.9985,148.3346,,,-35.9985,148.3346
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Flindersia maculosa,Tcrit,41.143,angiosperm,Rutaceae,,,-30.0914494,145.9429902,,,-30.0914494,145.9429902
