"","unique_id.x","title","authors","year","journal","species","tolerance_metric","heat_tolerance","clade","family","latitude_growth","longitude_growth","latitude_providence","longitude_providence","latitude_studylocation","longitude_studylocation","latitude","longitude"
"1",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Escallonia rubra","Tcrit",46.7,"angiosperm","Escalloniaceae",-35.277,149.117,NA,NA,NA,NA,-35.277,149.117
"2",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Escallonia rubra","Tcrit",44.1,"angiosperm","Escalloniaceae",-35.277,149.117,NA,NA,NA,NA,-35.277,149.117
"3",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Escallonia rubra","Tcrit",44,"angiosperm","Escalloniaceae",-35.277,149.117,NA,NA,NA,NA,-35.277,149.117
"4",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Escallonia rubra","Tcrit",42.7,"angiosperm","Escalloniaceae",-35.277,149.117,NA,NA,NA,NA,-35.277,149.117
"5",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Escallonia rubra","Tcrit",45.3,"angiosperm","Escalloniaceae",-35.277,149.117,NA,NA,NA,NA,-35.277,149.117
"6",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Escallonia rubra","Tcrit",45.1,"angiosperm","Escalloniaceae",-35.277,149.117,NA,NA,NA,NA,-35.277,149.117
"7",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Escallonia rubra","Tcrit",45.4,"angiosperm","Escalloniaceae",-35.277,149.117,NA,NA,NA,NA,-35.277,149.117
"8",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Melaleuca citrina","Tcrit",35.3,"angiosperm","Myrtaceae",-35.279,149.118,NA,NA,NA,NA,-35.279,149.118
"9",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Melaleuca citrina","Tcrit",38.6,"angiosperm","Myrtaceae",-35.279,149.118,NA,NA,NA,NA,-35.279,149.118
"10",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Melaleuca citrina","Tcrit",41.1,"angiosperm","Myrtaceae",-35.279,149.118,NA,NA,NA,NA,-35.279,149.118
"11",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Melaleuca citrina","Tcrit",42.7,"angiosperm","Myrtaceae",-35.279,149.118,NA,NA,NA,NA,-35.279,149.118
"12",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Melaleuca citrina","Tcrit",42.5,"angiosperm","Myrtaceae",-35.279,149.118,NA,NA,NA,NA,-35.279,149.118
"13",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Melaleuca citrina","Tcrit",46.4,"angiosperm","Myrtaceae",-35.279,149.118,NA,NA,NA,NA,-35.279,149.118
"14",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Melaleuca citrina","Tcrit",48.3,"angiosperm","Myrtaceae",-35.279,149.118,NA,NA,NA,NA,-35.279,149.118
"15",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Wahlenbergia ceracea","Tcrit",45.8,"angiosperm","Campanulaceae",NA,NA,36.432,148.338,NA,NA,36.432,148.338
"16",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Wahlenbergia ceracea","Tcrit",42.8,"angiosperm","Campanulaceae",NA,NA,36.432,148.338,NA,NA,36.432,148.338
"17",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Wahlenbergia ceracea","Tcrit",41.6,"angiosperm","Campanulaceae",NA,NA,36.432,148.338,NA,NA,36.432,148.338
"18",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Wahlenbergia ceracea","Tcrit",43,"angiosperm","Campanulaceae",NA,NA,36.432,148.338,NA,NA,36.432,148.338
"19",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Wahlenbergia ceracea","Tcrit",43.5,"angiosperm","Campanulaceae",NA,NA,36.432,148.338,NA,NA,36.432,148.338
"20",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Wahlenbergia ceracea","Tcrit",46.2,"angiosperm","Campanulaceae",NA,NA,36.432,148.338,NA,NA,36.432,148.338
"21",93,"A high-throughput method for measuring critical thermal limits of leaves by chlorophyll imaging fluorescence","Arnold, PA; Briceno, VF; Gowland, KM; Catling, AA; Bravo, LA; Nicotra, AB",2021,"FUNCTIONAL PLANT BIOLOGY","Wahlenbergia ceracea","Tcrit",47.3,"angiosperm","Campanulaceae",NA,NA,36.432,148.338,NA,NA,36.432,148.338
"22",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia aneura","Tcrit",49.097,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"23",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia aneura","Tcrit",49.587,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"24",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia aneura","Tcrit",50.444,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"25",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia aneura","Tcrit",48.612,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"26",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia binervata","Tcrit",45.802,"angiosperm","Fabaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"27",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia binervata","Tcrit",45.028,"angiosperm","Fabaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"28",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia binervata","Tcrit",48.848,"angiosperm","Fabaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"29",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia binervata","Tcrit",42.014,"angiosperm","Fabaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"30",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia longifolia","Tcrit",44.212,"angiosperm","Fabaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"31",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia longifolia","Tcrit",47.807,"angiosperm","Fabaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"32",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia longifolia","Tcrit",45.298,"angiosperm","Fabaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"33",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia longifolia","Tcrit",40.57,"angiosperm","Fabaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"34",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia salicina","Tcrit",46.562,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"35",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia salicina","Tcrit",49.526,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"36",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia salicina","Tcrit",49.79,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"37",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia salicina","Tcrit",46.894,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"38",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia victoriae","Tcrit",48.432,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"39",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia victoriae","Tcrit",48.835,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"40",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia victoriae","Tcrit",49.904,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"41",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Acacia victoriae","Tcrit",48.13,"angiosperm","Fabaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"42",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Backhousia myrtifolia","Tcrit",39.8,"angiosperm","Myrtaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"43",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Backhousia myrtifolia","Tcrit",38.077,"angiosperm","Myrtaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"44",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Backhousia myrtifolia","Tcrit",44.747,"angiosperm","Myrtaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"45",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Backhousia myrtifolia","Tcrit",38.159,"angiosperm","Myrtaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"46",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Banksia integrifolia","Tcrit",43.504,"angiosperm","Proteaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"47",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Banksia integrifolia","Tcrit",43.157,"angiosperm","Proteaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"48",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Banksia integrifolia","Tcrit",46.297,"angiosperm","Proteaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"49",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Banksia integrifolia","Tcrit",42.744,"angiosperm","Proteaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"50",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Capparis mitchelli","Tcrit",47.134,"angiosperm","Capparaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"51",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Capparis mitchelli","Tcrit",49.58,"angiosperm","Capparaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"52",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Capparis mitchelli","Tcrit",49.075,"angiosperm","Capparaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"53",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Capparis mitchelli","Tcrit",47.349,"angiosperm","Capparaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"54",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Carex appressa","Tcrit",49.837,"angiosperm","Cyperaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"55",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Carex appressa","Tcrit",51.629,"angiosperm","Cyperaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"56",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Carex appressa","Tcrit",51.457,"angiosperm","Cyperaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"57",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Carex appressa","Tcrit",49.76,"angiosperm","Cyperaceae",NA,NA,-34.4243941,150.89385,NA,NA,-34.4243941,150.89385
"58",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Casuarina pauper","Tcrit",47.416,"angiosperm","Casuarinaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"59",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Casuarina pauper","Tcrit",48.15,"angiosperm","Casuarinaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"60",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Casuarina pauper","Tcrit",49.771,"angiosperm","Casuarinaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"61",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Casuarina pauper","Tcrit",46.553,"angiosperm","Casuarinaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"62",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Dodonaea viscosa","Tcrit",43.925,"angiosperm","Sapindaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"63",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Dodonaea viscosa","Tcrit",45.823,"angiosperm","Sapindaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"64",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Dodonaea viscosa","Tcrit",44.447,"angiosperm","Sapindaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"65",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Dodonaea viscosa","Tcrit",39.897,"angiosperm","Sapindaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"66",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Eucalyptus largiflorens","Tcrit",46.59,"angiosperm","Myrtaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"67",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Eucalyptus largiflorens","Tcrit",46.14,"angiosperm","Myrtaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"68",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Eucalyptus largiflorens","Tcrit",49.405,"angiosperm","Myrtaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"69",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Eucalyptus largiflorens","Tcrit",43.699,"angiosperm","Myrtaceae",NA,NA,-30.0914494,145.9429902,NA,NA,-30.0914494,145.9429902
"70",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Eucalyptus pauciflora","Tcrit",42.649,"angiosperm","Myrtaceae",NA,NA,-35.9985,148.3346,NA,NA,-35.9985,148.3346
"71",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Eucalyptus pauciflora","Tcrit",44.437,"angiosperm","Myrtaceae",NA,NA,-35.9985,148.3346,NA,NA,-35.9985,148.3346
"72",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Eucalyptus pauciflora","Tcrit",48.502,"angiosperm","Myrtaceae",NA,NA,-35.9985,148.3346,NA,NA,-35.9985,148.3346
"73",136,"Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur","Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,"CONSERVATION PHYSIOLOGY","Eucalyptus pauciflora","Tcrit",42.673,"angiosperm","Myrtaceae",NA,NA,-35.9985,148.3346,NA,NA,-35.9985,148.3346
